name,clf_predicted_religion,clf_max_prob,prob_Hindu,prob_Muslim,prob_Sikh,prob_Christian,prob_Jain,prob_Buddhist
karan,Hindu,0.9986801508263004,0.9986801508263004,2.693585165673682e-06,6.375113362541679e-06,0.00010798981457468024,8.530155249727697e-06,0.00119426050534717
karanail,Hindu,0.9848787661897843,0.9848787661897843,0.0010252843326053228,0.0006322867327860571,0.013177567108111798,2.017372154303497e-05,0.00026592191516929936
karanasimh,Hindu,0.9624295337587251,0.9624295337587251,0.006508091405326032,0.0006461430657416377,0.03032808595013338,1.2035908422053568e-05,7.610991165183075e-05
karande,Hindu,0.990466725945882,0.990466725945882,0.00034832725164109354,0.0001141675845040021,0.002946718525517398,7.414611091214547e-05,0.006049914581543361
karansingh,Hindu,0.5019354425254297,0.5019354425254297,0.001992702383364467,0.494463841528191,0.0016058634580444263,4.576654575765521e-07,1.692439512942982e-06
karathaar,Hindu,0.948463515177416,0.948463515177416,0.00131287297709177,0.0008760566471475009,0.04802318859054979,1.883547800188547e-05,0.0013055311297929804
kareem,Hindu,0.8592280864040397,0.8592280864040397,0.10640221479379325,0.013729285155511667,0.020129896788865047,7.315140943074677e-05,0.0004373654483597628
karim,Muslim,0.5712662860861406,0.41414625220018286,0.5712662860861406,6.033141656307796e-05,0.012832270226748798,0.0008920539297541275,0.0008028061406105189
karm,Hindu,0.9974341023591534,0.9974341023591534,0.00012373112686412478,0.0016287969550490221,0.0001999851308783915,7.617491328834003e-06,0.0006057669367261954
karmakar,Hindu,0.9945743960254649,0.9945743960254649,0.001688292809981082,0.001507461366388669,0.001987953818327178,1.2408391501724144e-05,0.00022948758833652442
karn,Hindu,0.9167059247749347,0.9167059247749347,0.0043269751079627015,0.04403480231098132,0.010425824579876392,0.00018564553295320825,0.024320827693291715
karoonaa,Hindu,0.7340660084766559,0.7340660084766559,0.016680720757325185,0.008699360070005848,0.2395027745558883,0.00014801771588106557,0.000903118424243605
karri,Hindu,0.914638647032096,0.914638647032096,0.005792886725758093,0.0024221891709668287,0.07639249820989256,3.7045771411553954e-05,0.0007167330898748763
karshana,Hindu,0.995740797935641,0.995740797935641,0.001052492142096619,0.0018138061893269134,0.0011939819593844434,2.754979240259843e-05,0.0001713719811485574
karthik,Hindu,0.8931509550677793,0.8931509550677793,0.0034308388627552508,0.01511679475597528,0.08769015938877164,1.1981054673545762e-05,0.0005992708700448553
karthikeyan,Hindu,0.7664169162365683,0.7664169162365683,0.011994862410723589,0.007499330008483951,0.2138190988949395,2.3382511767588875e-05,0.00024640993751704024
karunaa,Christian,0.5441949998275948,0.40494828859258314,0.046290795844795424,0.0011601422552704327,0.5441949998275948,6.441460759195298e-05,0.0033413588721643377
karunakaran,Christian,0.7646670939280282,0.22960594434577306,0.00401847738154876,0.0006055306005006669,0.7646670939280282,3.613885619894483e-05,0.0010668148879501504
karunanidhi,Hindu,0.9563633274666351,0.9563633274666351,0.01827399712563414,0.0006436866691355334,0.024293407286783527,4.6422260902643244e-05,0.0003791591909090109
karuppaiya,Hindu,0.9964807115157925,0.9964807115157925,0.0013736345210142674,0.0007307632099374284,0.0012287380714484804,9.740712283284404e-06,0.00017641196952393316
karuppan,Hindu,0.9989580063062058,0.9989580063062058,4.413205419222749e-05,0.0003223723662018459,6.830380934752625e-05,8.235649615886108e-06,0.000598949814436955
karuppanan,Hindu,0.9991857019006555,0.9991857019006555,0.00011048025415726693,0.00021736607745600218,0.00024487812725786177,1.3898460046723315e-05,0.00022767518042643843
karuppannan,Hindu,0.9995162026897956,0.9995162026897956,7.566755595840662e-05,0.0001427986902973563,0.0002181892040318937,1.6648184561636858e-05,3.049367535514479e-05
karuppasami,Hindu,0.992811724036975,0.992811724036975,0.0047195592369799425,0.0005296590530962484,0.0015046734687254458,1.1323946846551434e-05,0.00042306025737657226
karuppusami,Hindu,0.9811814836493034,0.9811814836493034,0.014126978481463054,0.0011849997326275094,0.0030788594335046603,6.280621362623866e-06,0.00042139808173853225
kasabe,Muslim,0.9917913512760631,0.006765896231699107,0.9917913512760631,4.8780290550395955e-05,0.001386668258583125,7.611759766803854e-07,6.5427671274714265e-06
kasam,Hindu,0.7936764342288576,0.7936764342288576,0.10756896322952098,0.00017019678474160794,0.09825319851236179,5.057068453204523e-06,0.000326150176064665
kasameer,Muslim,0.9221027501972068,0.07041310890501244,0.9221027501972068,0.0001578868323251309,0.0072071500463530645,1.6603327370994057e-06,0.00011744368636572265
kasar,Hindu,0.6422522755644794,0.6422522755644794,0.21379635159261656,0.0014199062522353611,0.14228121146132328,1.7502001714186765e-05,0.00023275312763120965
kashi,Hindu,0.9485104175495468,0.9485104175495468,0.018962040691722613,0.00017445949490230028,0.005207148499868713,1.9535350319454372e-05,0.027126398413640205
kashid,Hindu,0.7395904974298088,0.7395904974298088,0.2360489770179901,0.000837768457841729,0.010415235989341631,0.0005136313164648659,0.012593889788552925
kashinath,Hindu,0.9882828133086347,0.9882828133086347,0.005318939178763709,0.0007382117054803652,0.0023861548080905404,3.825382628333498e-05,0.003235627172747338
kashiram,Buddhist,0.8207439674625273,0.1783570884565109,0.0006253801287574992,2.451320098866327e-05,0.00024511928971223475,3.931461503471248e-06,0.8207439674625273
kashyap,Hindu,0.9988851994847113,0.9988851994847113,0.0001393326708930941,5.6519749540187e-05,0.0009107626263524783,1.8721957688014905e-06,6.313272734329554e-06
kasim,Muslim,0.8831602621110012,0.08861193443941358,0.8831602621110012,0.002468913729011733,0.025748002849289384,8.750017299904444e-07,1.0011869554009888e-05
kasinathan,Hindu,0.9825327524444416,0.9825327524444416,0.007483558556996922,0.0030471888860672263,0.006869962316059199,7.364875523480394e-06,5.917292091149341e-05
kasthooree,Hindu,0.5217488356412681,0.5217488356412681,0.10319488953353147,0.007718953126686334,0.3672705489859444,3.797310880061579e-06,6.297540168965399e-05
kasthuree,Hindu,0.7859285998741994,0.7859285998741994,0.09115083076002438,0.010065136732887298,0.1126006855312341,2.3646980762895817e-05,0.0002311001208918898
kataaraa,Hindu,0.7905300537943425,0.7905300537943425,0.007878719903276715,0.0009359337312917309,0.19987276954510183,0.00022714628863267466,0.0005553767373545221
kate,Hindu,0.9935755558452785,0.9935755558452785,0.0014850554925312156,6.462004313002054e-05,0.0025439954877773513,3.482989788825766e-05,0.0022959432333945905
kathirvel,Hindu,0.9834009214601018,0.9834009214601018,0.0014806459041015953,0.0006485013697420514,0.014392086928007855,2.3848474875455896e-06,7.545949055927901e-05
katiyar,Hindu,0.7447898602520406,0.7447898602520406,0.08819275081343601,0.009147439691868882,0.15705945724050555,0.0006946320806806417,0.00011585992146837704
katkar,Hindu,0.966708753780373,0.966708753780373,0.02112333683487013,0.004539317452690216,0.005251927217733772,0.00010098254045777715,0.0022756821738751476
katre,Hindu,0.9831449590175555,0.9831449590175555,0.006145884846672783,0.0007853136251782475,0.009747107497547931,2.230158984215732e-05,0.00015443342320316488
katta,Hindu,0.9927487361802616,0.9927487361802616,0.004028207034489063,0.00123537320091889,0.0010782849702113597,0.0006133364786457134,0.00029606213547361294
kaur,Sikh,0.9998258155437161,0.00017377778108238005,2.623458658267603e-07,0.9998258155437161,1.307442178754594e-07,3.778744766570274e-10,1.3207243548529252e-08
kaushal,Hindu,0.8589754042121147,0.8589754042121147,0.041344406777051076,0.09556218603597039,0.003732610156846146,9.610292842146975e-06,0.00037578252517563634
kaushik,Hindu,0.9223575560362581,0.9223575560362581,0.06812844456841159,0.007934278006926188,0.0012156084105662654,4.73797848808939e-06,0.00035937499934985784
kavade,Hindu,0.9443679802762626,0.9443679802762626,0.004587336731380958,0.00024788096715536596,0.04764083791650023,0.00037438612792447596,0.0027815779807764725
kavalajeeth,Hindu,0.9718732676106284,0.9718732676106284,0.010534041116443252,0.0024083768287024624,0.014923071572481853,4.161737895983338e-05,0.00021962549278403275
kavale,Hindu,0.9605253366686798,0.9605253366686798,0.020441658452234505,0.0002113880421430755,0.01633699452363392,0.002309862280136233,0.0001747600331726765
kavi,Hindu,0.9255147553996893,0.9255147553996893,0.018327414240133854,0.0006207963849518131,0.05469522745530545,0.0005467696667219063,0.00029503685319742215
kavita,Hindu,0.9895048682298054,0.9895048682298054,0.004403153135427257,0.0006940870666710328,0.004589747427062906,0.000421488538931499,0.00038665560210188307
kavitha,Hindu,0.9377394077278463,0.9377394077278463,0.01660586896728471,0.0043187138492094875,0.04074893617465347,0.00010514985646733621,0.00048192342453871775
kavithaa,Hindu,0.807758605142868,0.807758605142868,0.025137146832175206,0.0050364251043625635,0.16134422247564675,0.00012629879030434522,0.0005973016546430575
kaynthi,Hindu,0.9610385381466834,0.9610385381466834,0.00044499338873146724,0.0025279165022947412,0.03592891782211969,7.105148379537626e-06,5.252899179122678e-05
kayyum,Hindu,0.7965648824141933,0.7965648824141933,0.1008372330111577,0.014747386088109745,0.08778433081090078,7.35172147247056e-06,5.8815954165884194e-05
kazi,Muslim,0.9896806432259672,0.009142875168721075,0.9896806432259672,0.0003393412750799856,0.0007618686264695964,2.2825381453794665e-06,7.298916561680552e-05
kedaar,Hindu,0.8467200984931227,0.8467200984931227,0.015102084407575257,0.0015996331209001094,0.13626863809927914,3.4402244238357966e-05,0.00027514363488453627
kedar,Hindu,0.9950856404018963,0.9950856404018963,0.0033825320258338795,0.00021517545922967858,0.0012724765151364045,9.326542911569251e-06,3.4849054992373134e-05
keerthi,Hindu,0.7223428781925387,0.7223428781925387,0.08328799082760827,0.023173580891871437,0.17098049826531642,1.0798219135057706e-05,0.00020425360353032578
kelaa,Hindu,0.7029392184198452,0.7029392184198452,0.007942979166852554,0.0008008074238987952,0.2882121772174192,3.2657264196900464e-05,7.21605077873997e-05
kelaas,Christian,0.7037839591739755,0.28934070045138055,0.006173258754092642,0.0006622909451671149,0.7037839591739755,1.0892349897820975e-05,2.8898325486406294e-05
kemdre,Hindu,0.5352867277558438,0.5352867277558438,0.45315107400754345,0.0033763147342826807,0.005941033768610894,0.0005109012784085345,0.0017339484553107146
kena,Hindu,0.9944526862768976,0.9944526862768976,0.0005435701540034835,0.00014291297930686144,0.004812037841786576,3.3865701771320647e-06,4.54061778283431e-05
kendre,Hindu,0.9733772015685145,0.9733772015685145,0.009250658755862885,0.003242625624627138,0.012029606782932925,0.0017846515903121264,0.0003152556777502904
kesaba,Hindu,0.6973453478747119,0.6973453478747119,0.29489888113780743,0.00038292258307690957,0.0072625244400744025,1.6311207125678554e-05,9.40127572036524e-05
kesar,Hindu,0.9810728707606309,0.9810728707606309,0.005364610438266718,0.0001867952453060282,0.013337219434819927,1.1450062800271868e-05,2.7054058176243017e-05
kesaree,Hindu,0.9111253054470979,0.9111253054470979,0.02446858875059173,0.0006465409933308324,0.06372374116019404,1.1558753599240885e-05,2.426489518625562e-05
kesari,Hindu,0.9523841521181406,0.9523841521181406,0.029429583664172674,0.00010048181162162253,0.01806363262732921,7.5316018934799e-06,1.4618176842035447e-05
kesav,Hindu,0.9940934071300508,0.9940934071300508,0.00014220204182004598,1.2367645214795702e-05,0.0057315332157386965,1.27342880035934e-05,7.755679172096395e-06
kesavan,Hindu,0.9976142176896748,0.9976142176896748,6.0175389503974476e-05,7.3361931729287136e-06,0.00202686754790799,0.00026882582056246145,2.257735917782705e-05
kesee,Christian,0.8940385255345605,0.10310010809536482,0.002627955927930086,0.00022634401734111914,0.8940385255345605,5.913112980709885e-07,6.475113505392655e-06
keshari,Hindu,0.998106874878664,0.998106874878664,0.0008822068322388308,7.502565486640887e-05,0.0008693077206190676,3.343904531700829e-05,3.314586829441556e-05
keshav,Hindu,0.9968656971347543,0.9968656971347543,9.097506597672798e-05,2.5287760601181312e-05,0.002607718934932272,0.00018842844513185063,0.00022189265860376737
keval,Hindu,0.8538142169380339,0.8538142169380339,0.009613196498413355,0.0021492265673317915,0.13303708468804867,8.598372901654238e-05,0.0013002915791556881
kevat,Hindu,0.8405469062871228,0.8405469062871228,0.0016385258410857332,0.001613138359752797,0.1550982863841675,4.0784143929517665e-05,0.0010623589839415222
kha,Muslim,0.9704870888538539,0.029288717437255887,0.9704870888538539,0.0002064053061880345,1.2605218875527681e-08,5.979325766507655e-08,1.771600422579171e-05
khaa,Muslim,0.8617276691389243,0.1313302369868682,0.8617276691389243,0.003014293278217828,0.0036982775174507288,9.416481357804047e-06,0.0002201065971809911
khaade,Hindu,0.7269348361495976,0.7269348361495976,0.24224468891399617,0.0037717574889905695,0.017349416597727832,3.8021778232247214e-05,0.009661279071455307
khaalid,Muslim,0.9146893531882345,0.0683618854865073,0.9146893531882345,0.0035465868995250577,0.013365742610221172,7.305659707102085e-06,2.912615580491703e-05
khaamdekar,Hindu,0.5649686846707733,0.5649686846707733,0.02787246218010775,0.0014108180470347505,0.0028631593324508946,8.245686437738162e-06,0.4028766300831957
khaamt,Muslim,0.6879252203036132,0.2893638853706119,0.6879252203036132,0.0070389920208111835,0.007355709229018934,4.0660491801156643e-05,0.008275532584143652
khaan,Muslim,0.5754615212284813,0.40072325733387343,0.5754615212284813,0.005066318372549127,0.018004478631297754,4.6702074877726165e-05,0.0006977223589207558
khaateek,Muslim,0.5724773155406319,0.33796780951145333,0.5724773155406319,0.006704912595041165,0.07982001269020156,3.188186295278427e-05,0.0029980677997193013
khaathoon,Hindu,0.7972326638825374,0.7972326638825374,0.08006976819133672,0.029570553375150552,0.0926404410016902,9.844887882655991e-06,0.0004767286614023459
khaathun,Hindu,0.6985883725712557,0.6985883725712557,0.22941958063462406,0.03870391049828919,0.02914123424888281,3.425928488550785e-05,0.004112642762062772
khaatoon,Muslim,0.7966092617600004,0.17156511555310064,0.7966092617600004,0.009021785475611973,0.022572583853188142,1.7019288990102933e-05,0.00021423406910868814
khadar,Hindu,0.470584154156528,0.470584154156528,0.1481609289828479,0.3769405704546987,0.0010267809866297511,0.00022631895276286026,0.0030612464665326806
khadase,Hindu,0.9088136160735483,0.9088136160735483,0.026252518858005093,0.02529465252823015,0.038227235213469955,1.1176380483304839e-05,0.0014008009462633587
khade,Buddhist,0.7359785626379198,0.21862809602465239,0.041816157569633125,0.003545751952851745,2.4196570011705466e-05,7.235244931331688e-06,0.7359785626379198
khadeeja,Muslim,0.9558693419640463,0.04020931182716621,0.9558693419640463,0.0021029365808575414,0.0005024367828442687,4.172644151450648e-06,0.0013118002009342609
khadse,Hindu,0.5671131718578801,0.5671131718578801,0.40018600283661226,0.01822906813805727,0.013326392209896818,1.8324730067479852e-05,0.0011270402274859643
khairanaar,Hindu,0.9742794388885354,0.9742794388885354,0.019467573748492124,0.00045716569945573253,0.005534535906826085,1.5367785720562964e-05,0.0002459179709701606
khairanar,Hindu,0.9925848864334037,0.9925848864334037,0.006623482382106197,9.303365275118515e-05,0.00056615888186902,6.162645880307559e-06,0.00012627600398932605
khaire,Hindu,0.8908203618249942,0.8908203618249942,0.10823143822248726,0.0003328711470332549,0.0005824172018890271,2.214980508191567e-06,3.069662308805403e-05
khaleel,Muslim,0.8324712299841139,0.1544977698117178,0.8324712299841139,0.0011191396995613484,0.01186793731766301,7.762759301055607e-06,3.616042764296759e-05
khalid,Muslim,0.7440705109784659,0.24181366932710438,0.7440705109784659,0.011937052098652102,0.002144613248167278,8.105856170350715e-06,2.604849144018389e-05
khalik,Muslim,0.8586310386979114,0.13939081476014126,0.8586310386979114,0.0017735303548123403,0.00018666619532398858,1.405972092973616e-06,1.6544019718157587e-05
khalil,Muslim,0.7103901282335535,0.278918526687263,0.7103901282335535,0.0036136415763399436,0.007065262853640673,2.0955787744737e-06,1.0345070428497629e-05
khamdaagale,Hindu,0.5657881511294752,0.5657881511294752,0.3894620938464106,0.009673948260011642,0.0325574472117612,0.00010663844709460658,0.0024117211052467817
khamdaare,Hindu,0.7740398921816825,0.7740398921816825,0.21088889588642057,0.009861906182678168,0.0043938956998133645,2.0344512415385995e-05,0.00079506553698997
khan,Muslim,0.9295131840395018,0.07042807556421077,0.9295131840395018,3.7534340365714844e-05,4.590671945366071e-08,3.234900198371931e-07,2.083665918241481e-05
khanam,Hindu,0.9501806612975563,0.9501806612975563,0.04863086258677913,0.00023304665307881232,0.0007147536830756641,3.003219595454377e-05,0.00021064358355559325
khanda,Hindu,0.9650669056751091,0.9650669056751091,0.03447830579647182,2.782364055479355e-05,2.6819726246311426e-06,0.00018122773992645515,0.00024305517531299814
khandagale,Muslim,0.6150039863017939,0.38353006521623484,0.6150039863017939,0.0001925921626461465,0.0005403059027840541,0.00037258126630575943,0.0003604691502353536
khandare,Hindu,0.9692133370001272,0.9692133370001272,0.030164231853597574,0.00012716422532064927,9.876897048210971e-05,0.00034593726654706864,5.0560683925357114e-05
khandekar,Buddhist,0.9790039887807377,0.02060595707794048,0.0001591339624315673,8.134494218068796e-05,0.0001417120141156632,7.863222593886502e-06,0.9790039887807377
khandelwal,Hindu,0.9898556392323871,0.9898556392323871,0.0062744760033409345,0.0005385295355190199,0.002910525840315604,2.3206154946368542e-05,0.00039762323349102106
khanna,Hindu,0.9998194438684244,0.9998194438684244,5.67344449317691e-05,2.584372658554937e-05,9.543704898724737e-05,2.3402389815675446e-06,2.0067208962918033e-07
kharaade,Hindu,0.9719011412268878,0.9719011412268878,0.0030153476137982816,0.0008502586717993951,0.0035754063713274078,7.209647465884422e-05,0.020585749641528355
kharaath,Hindu,0.9703327410445656,0.9703327410445656,0.0057971013420145155,0.004875291990716393,0.015442673303941237,5.140418985456671e-05,0.003500788128907919
kharade,Hindu,0.98417666112937,0.98417666112937,0.0023950339371404407,0.0006235870850359045,0.0015714502003766168,6.272816060810424e-05,0.011170539487468887
kharat,Hindu,0.9221566669568291,0.9221566669568291,0.0010700928440931254,0.0007149076175417762,8.841024107389761e-05,8.006313994436963e-05,0.07588985920051812
khare,Hindu,0.9968005655753559,0.9968005655753559,0.0027552258654705074,0.00033018402853537076,3.6735536752225965e-05,3.7977145061505376e-06,7.34912793800033e-05
kharwar,Hindu,0.9990062011668027,0.9990062011668027,4.260903127589552e-05,0.0008948431841400815,2.8315790514489554e-05,2.5001697418112534e-07,2.7780810292677938e-05
khathree,Hindu,0.888713726870922,0.888713726870922,0.10649442331967995,0.0029294013927979473,0.0016242334939368548,2.3693153666361844e-06,0.00023584560729688933
khatik,Muslim,0.6643755742421252,0.33530123349538943,0.6643755742421252,0.000292629734624351,2.1303900418486217e-05,2.106466227447204e-06,7.152161214971224e-06
khatri,Hindu,0.7981311100416472,0.7981311100416472,0.1997459993962268,0.0018669070011099887,0.00020437637431227208,2.483053551930351e-06,4.9124133152008014e-05
khatrin,Hindu,0.8924896588267887,0.8924896588267887,0.10383043446487097,0.0031195869221033417,0.0005340665185291827,4.008483257055255e-06,2.2244784450603758e-05
khatua,Muslim,0.6724038503567182,0.32419654219779004,0.6724038503567182,0.002402709020890215,0.0007277817127160168,2.00334988752055e-05,0.0002490832130101142
khatul,Muslim,0.7284421329272871,0.2703607365783895,0.7284421329272871,0.0008148492913490859,0.00018583663301509787,5.849852233130312e-06,0.00019059471772602432
khatun,Muslim,0.9858325297610063,0.01404818705147374,0.9858325297610063,8.60508267096168e-05,1.9398869325586566e-05,7.06536331428145e-07,1.312695515343176e-05
khedakar,Hindu,0.8787911876438554,0.8787911876438554,0.08460989859182513,0.003779130731441579,0.030008695440342265,3.828381437381752e-05,0.0027728037781617875
khedekar,Buddhist,0.6435257604748261,0.3413333534425654,0.00877840713778423,0.0011325687159763362,0.0052207458887586706,9.164340089115892e-06,0.6435257604748261
khedkar,Hindu,0.9285876209799875,0.9285876209799875,0.06334405774138895,0.0021209979892606408,0.0026144941947027975,1.6376051807963824e-05,0.0033164530428521255
khelaavan,Hindu,0.9777063323531416,0.9777063323531416,0.0030213760704370656,8.115782434442801e-05,0.018779654245744282,0.0003361212798275773,7.53582265050853e-05
khem,Hindu,0.9580794917348153,0.9580794917348153,0.04113718803529723,0.0004971910809866341,0.00018217107186445882,1.5828450437479298e-06,0.00010237523199256945
khemchand,Hindu,0.9917321986249678,0.9917321986249678,0.005034110755047453,0.0004252090904619803,0.0009350306649285903,0.0010887433203054552,0.0007847075442887702
khetaram,Hindu,0.9970734670756384,0.9970734670756384,0.0014514280387107111,0.0005570961078218017,0.00044657944619735257,6.423666845368447e-05,0.0004071926631780055
kho,Hindu,0.8050941679322603,0.8050941679322603,0.19249020923515334,0.0010457559376754013,0.0002954743415583012,1.106346402208131e-06,0.001073286206950467
khobragade,Buddhist,0.9994095707330317,0.0005585557699906113,1.8494137273344858e-05,3.4772750545286676e-06,9.739733494817803e-06,1.6235115502606284e-07,0.9994095707330317
khon,Hindu,0.8964130773317937,0.8964130773317937,0.05738985319407194,0.0015590759412543573,0.04421031020588786,5.256369035654238e-06,0.00042242695795667703
khoobraagade,Hindu,0.8330671146280024,0.8330671146280024,0.01771082434166765,0.0016398054882072425,0.02177713904256433,5.8830932604591234e-05,0.12574628556695366
khooth,Hindu,0.7292580162859105,0.7292580162859105,0.18846528373872373,0.07630612316754312,0.005364684675260717,1.2289368693484285e-05,0.0005936027638685228
khot,Hindu,0.8385352153223252,0.8385352153223252,0.1535496263167602,0.00563695216006458,0.0007962497207237896,8.315852333209114e-06,0.0014736406277930146
khurseed,Hindu,0.6172607742528431,0.6172607742528431,0.349856390158906,0.023813478602544368,0.008931926750232458,3.819724520194591e-06,0.00013361051095386346
khursheed,Muslim,0.6495854772138385,0.303144913897261,0.6495854772138385,0.04375564670766514,0.0032925444971800503,1.2672141847045154e-05,0.00020874554220815122
khusaboo,Muslim,0.995443787117474,0.00318637228147177,0.995443787117474,0.0012137218183580498,0.00014153843712880302,9.86012276614564e-08,1.4481744339574829e-05
khusabu,Muslim,0.9933686507445968,0.006077912773068712,0.9933686507445968,0.00037947040342479473,0.00016603903292258104,3.9000863962521987e-07,7.53703734745067e-06
khusanumaa,Hindu,0.8208844922838511,0.8208844922838511,0.07479563017648928,0.0022729217725063785,0.10087785812584885,1.485228169062973e-05,0.0011542453596137367
khusee,Muslim,0.9063047764491526,0.0484848622795708,0.9063047764491526,0.018569954194862858,0.026543846692170244,4.34193048138049e-07,9.612619119528808e-05
khushiram,Hindu,0.774254993319492,0.774254993319492,0.027177369936982936,0.0054623911173184,0.0009862046640416575,1.1789935447866939e-05,0.1921072510267171
kiran,Hindu,0.9789073570848235,0.9789073570848235,0.009198482160063698,0.00014656319525804438,0.004942384333060461,9.16876971792513e-06,0.006796044457076549
kisan,Hindu,0.9892956431574355,0.9892956431574355,0.00036715570585126695,0.00024107841488479572,0.0015265034901660464,5.947199634868804e-06,0.008563672032027281
kisanaa,Hindu,0.980481221476486,0.980481221476486,0.0018045243033544764,0.000315916503333471,0.01597844049914509,2.0485819275425585e-05,0.0013994113984056983
kisanalaal,Hindu,0.9117696369174192,0.9117696369174192,0.00664207715794838,0.000631947588526504,0.08044153702813701,2.6530154966572166e-05,0.0004882711530022803
kishan,Hindu,0.9985794720859862,0.9985794720859862,0.0002689789056596487,0.0002314175430337521,0.0008831374230150353,4.018740605714481e-07,3.659216824485568e-05
kishanaram,Hindu,0.9984556896871343,0.9984556896871343,0.00010066938977645553,5.779444134400256e-05,0.0011942842754250416,7.818795932757759e-06,0.00018374341038730993
kishanlal,Hindu,0.9782682857909283,0.9782682857909283,0.007262373368034436,0.0010316660116418367,0.013383913492704963,9.388134635075128e-06,4.437320205544702e-05
kishna,Hindu,0.9805059741453775,0.9805059741453775,0.00232651590791,0.0012667021777718881,0.015834447502054233,8.625545687897903e-06,5.77347211985049e-05
kishor,Hindu,0.8854411222853946,0.8854411222853946,0.00014599752095932606,5.507676923762057e-05,0.11423897261311207,6.827126667990621e-07,0.00011814809862968575
kishori,Hindu,0.9252725453130631,0.9252725453130631,0.0004945808436263466,4.8687059400457714e-05,0.07414288599290982,6.084144750313425e-07,4.069237652492655e-05
kishorilal,Hindu,0.9658570816800455,0.9658570816800455,0.000563261324720304,5.615779077965328e-05,0.0335080577336661,9.859297461788932e-07,1.4455541042078894e-05
kishun,Hindu,0.9739598353707392,0.9739598353707392,0.01573189912306646,0.0038619394285658755,0.006190653492040867,4.697046988708906e-06,0.000250975538598894
kisk,Muslim,0.7171450817033979,0.2675360847956768,0.7171450817033979,0.002045310070029758,0.013223549884601588,7.867684789506192e-07,4.918677781506008e-05
kisku,Hindu,0.6550976247762951,0.6550976247762951,0.31424809460468334,0.004148347653209172,0.026401935650672077,3.7742661004489705e-06,0.00010022304903990677
kisoor,Hindu,0.6962565365234746,0.6962565365234746,0.21650783303637325,0.02306817176727773,0.06391876377033542,4.325178476268362e-06,0.00024436972406272046
kisooree,Hindu,0.6010502270180577,0.6010502270180577,0.25344336181855176,0.012165563682609886,0.13322602325781022,3.626469720370011e-06,0.00011119775325004155
kisun,Hindu,0.945216306525305,0.945216306525305,0.01277885529405269,0.0013220388645515376,0.04061251716515416,3.456952740469966e-06,6.682519819620454e-05
koch,Christian,0.8937902844229975,0.10516048347664228,0.00021521202976905823,0.0007994295172971516,0.8937902844229975,8.295889082229452e-07,3.376096438577781e-05
kokare,Hindu,0.922569607891096,0.922569607891096,0.005207825462402892,0.0016707512039702186,0.04570216741569669,0.00012939929621855843,0.024720248730615763
kokate,Hindu,0.8411201842539208,0.8411201842539208,0.027992680767330833,0.0027675854233078574,0.11736617411581395,0.00014979348430968197,0.010603581955316852
kokila,Hindu,0.48132617044015663,0.48132617044015663,0.06498378484583654,0.004395924957859895,0.4486728264752374,6.424760794995676e-05,0.0005570456729595634
kol,Hindu,0.803335559446024,0.803335559446024,0.009919096823719716,0.0013568929016786369,0.18536297190200254,4.099059670386865e-06,2.1379866904791574e-05
kole,Hindu,0.7637682256330761,0.7637682256330761,0.012826987780846516,0.0005155882581161416,0.22281916282775083,6.35948320192414e-06,6.367601700849261e-05
kolekar,Hindu,0.8468582558155343,0.8468582558155343,0.008852920154645947,0.0010364403265966514,0.1387684964184416,2.482141408902372e-05,0.004459065870692285
kolhe,Hindu,0.9285785109901725,0.9285785109901725,0.01522215162062462,0.0012762640493568077,0.05488775583116836,5.131265180380864e-06,3.018624349718671e-05
koli,Hindu,0.6968955066394037,0.6968955066394037,0.07676154747920132,0.001148587933147321,0.22518168177498216,2.8495489366134183e-06,9.82662432895163e-06
kolita,Hindu,0.982511020694579,0.982511020694579,0.007399632218031825,0.0012301099854549603,0.00880448550118682,2.07596467467375e-05,3.399195400058919e-05
komal,Christian,0.7873758866070455,0.20148419033386686,0.010046937289904911,0.0008313300803622938,0.7873758866070455,1.416854270748315e-05,0.00024748714611298067
komar,Christian,0.8191966927997735,0.16176628996201553,0.01736277469222893,0.0009732210253665906,0.8191966927997735,1.9906479742436178e-05,0.0006811150408729265
konai,Hindu,0.6578142119751585,0.6578142119751585,0.0003755039731368941,0.0005202472682176117,0.3412473714611506,3.501801305389771e-06,3.916352103081395e-05
konda,Hindu,0.6886499651091463,0.6886499651091463,0.0007924505244095283,0.0002638054168044672,0.3101579953130657,4.905836460080861e-05,8.672527197316836e-05
kondamma,Hindu,0.6163100321183546,0.6163100321183546,0.013340557280196626,0.006361597583107062,0.36389953292580207,1.6023953892023217e-05,7.225613864775561e-05
konyak,Christian,0.8117960236037349,0.17931069774338254,0.005339331517474539,0.0035149454357954212,0.8117960236037349,2.042849331097773e-05,1.857320630157411e-05
kookaate,Hindu,0.7504565129359968,0.7504565129359968,0.029659219773969767,0.008044424954073747,0.20879847528535397,0.00010379738563519559,0.002937569664970436
kookanee,Hindu,0.5508353455791684,0.5508353455791684,0.30095349005938693,0.0053033958712661875,0.14072019765158192,5.998461751208342e-05,0.0021275862210846223
kookare,Hindu,0.9697204271513074,0.9697204271513074,0.006000008192189649,0.0038521232158146,0.019426111106893025,4.592032170042158e-05,0.0009554100120951531
koolee,Muslim,0.4946082153205885,0.11683713469462562,0.4946082153205885,0.007498163829065728,0.38096960346131975,4.490255226254676e-06,8.239243917410655e-05
